time,instrument,order_id,expired
1545307,Euronext-OIT,291574,False
1545307,Euronext-OIT,291575,False
1545307,Euronext-CARD,406303,False
1545307,Euronext-JNAF,257537,False
1545307,Euronext-OIT,291576,False
1545307,Euronext-XAG,249532,False
1545307,Euronext-KRAS,256784,False
1545307,Euronext-CARD,406307,False
1545307,Euronext-XAG,249533,False
1545307,Euronext-KRAS,256785,False
1545307,Euronext-OIT,291577,False
1545307,Euronext-ZITO,251888,False
1545307,Euronext-OIT,291578,False
1545307,Euronext-XAG,249534,False
1545307,Euronext-ZITO,251889,False
1545307,Euronext-ETFA,249884,False
1545307,Euronext-OIT,291579,False
1545307,Euronext-OIT,291580,False
1545307,Euronext-OIT,291581,False
1545307,Euronext-OIT,291582,False
1545307,Euronext-OIT,291583,False
1545307,Euronext-OIT,291584,False
1545307,Euronext-KOTD,275790,False
1545307,Euronext-ETFSH,240908,False
1545307,Euronext-KRAS,256786,False
1545307,Euronext-OIT,291585,False
1545307,Euronext-ETFA,249885,False
1545313,Euronext-ETFSH,240902,False
1545313,Euronext-ETFSH,240899,False
1545313,Euronext-ETFSH,240898,False
1545313,Euronext-ETFSH,240897,False
1545314,Euronext-ETFSH,240901,False
1545316,Euronext-ETFSH,240896,False
1545323,Euronext-ETFSH,240900,False
1545324,Euronext-ETFSH,240903,False
1545324,Euronext-ETFSH,240904,False
1545324,Euronext-ETFSH,240905,False
1545333,Euronext-ETFA,249390,False
1545333,Euronext-ETFA,249877,False
1545333,Euronext-ETFA,249876,False
1545333,Euronext-ETFA,249874,False
1545334,Euronext-ETFA,249880,False
1545337,Euronext-ETFA,249879,False
1545338,Euronext-ETFA,249878,False
1545345,Euronext-CARD,406296,False
1545345,Euronext-CARD,406293,False
1545345,Euronext-CARD,406292,False
1545345,Euronext-CARD,406290,False
1545345,Euronext-CARD,406288,False
1545345,Euronext-CARD,406294,False
1545348,Euronext-CARD,406297,False
1545348,Euronext-CARD,406295,False
1545356,Euronext-DDJH,266783,False
1545356,Euronext-DDJH,266781,False
1545356,Euronext-DDJH,266779,False
1545356,Euronext-DDJH,266777,False
1545356,Euronext-DDJH,266775,False
1545356,Euronext-DDJH,266782,False
1545356,Euronext-DDJH,266780,False
1545360,Euronext-GOLD,263672,False
1545360,Euronext-GOLD,264180,False
1545360,Euronext-GOLD,264178,False
1545360,Euronext-GOLD,264175,False
1545360,Euronext-GOLD,264173,False
1545360,Euronext-GOLD,264171,False
1545360,Euronext-GOLD,264177,False
1545360,Euronext-GOLD,264179,False
1545362,Euronext-INA,260650,False
1545362,Euronext-INA,261019,False
1545362,Euronext-INA,261018,False
1545362,Euronext-INA,261017,False
1545362,Euronext-INA,261016,False
1545362,Euronext-INA,261015,False
1545362,Euronext-INA,261014,False
1545362,Euronext-INA,261013,False
1545362,Euronext-INA,261011,False
1545362,Euronext-INA,261012,False
1545363,Euronext-INA,261010,False
1545364,Euronext-JNAF,257531,False
1545364,Euronext-JNAF,257530,False
1545364,Euronext-JNAF,257528,False
1545364,Euronext-JNAF,257527,False
1545364,Euronext-JNAF,257529,False
1545365,Euronext-JNAF,257535,False
1545365,Euronext-JNAF,257533,False
1545365,Euronext-JNAF,257532,False
1545365,Euronext-JNAF,257536,False
1545365,Euronext-JNAF,257534,False
1545368,Euronext-JZRO,308508,False
1545368,Euronext-JZRO,308507,False
1545368,Euronext-JZRO,308505,False
1545368,Euronext-JZRO,308503,False
1545368,Euronext-JZRO,308501,False
1545368,Euronext-JZRO,308506,False
1545368,Euronext-JZRO,308504,False
1545368,Euronext-JZRO,308502,False
1545368,Euronext-JZRO,308509,False
1545368,Euronext-JZRO,308500,False
1545370,Euronext-KOTD,275783,False
1545370,Euronext-KOTD,275777,False
1545370,Euronext-KOTD,275774,False
1545370,Euronext-KOTD,275782,False
1545370,Euronext-KOTD,275775,False
1545370,Euronext-KOTD,275779,False
1545370,Euronext-KOTD,275781,False
1545370,Euronext-KOTD,275780,False
1545370,Euronext-KOTD,275776,False
1545370,Euronext-KOTD,275778,False
1545371,Euronext-KRAS,256773,False
1545371,Euronext-KRAS,256769,False
1545371,Euronext-KRAS,256767,False
1545371,Euronext-KRAS,256765,False
1545371,Euronext-KRAS,256771,False
1545374,Euronext-NGUP,297750,False
1545374,Euronext-NGUP,297741,False
1545374,Euronext-NGUP,297747,False
1545374,Euronext-NGUP,297749,False
1545374,Euronext-NGUP,297745,False
1545374,Euronext-NGUP,297742,False
1545374,Euronext-NGUP,297744,False
1545374,Euronext-NGUP,297746,False
1545374,Euronext-NGUP,297743,False
1545374,Euronext-NGUP,297748,False
1545376,Euronext-OIT,291571,False
1545376,Euronext-OIT,291569,False
1545376,Euronext-OIT,291568,False
1545376,Euronext-OIT,291567,False
1545376,Euronext-OIT,291566,False
1545376,Euronext-OIT,291570,False
1545376,Euronext-OIT,291565,False
1545376,Euronext-OIT,291564,False
1545376,Euronext-OIT,291572,False
1545376,Euronext-OIT,291563,False
1545379,Euronext-SIMP,307076,False
1545379,Euronext-SIMP,307080,False
1545379,Euronext-SIMP,307078,False
1545379,Euronext-SIMP,307073,False
1545379,Euronext-SIMP,307079,False
1545379,Euronext-SIMP,307077,False
1545379,Euronext-SIMP,307075,False
1545380,Euronext-SIMP,307082,False
1545380,Euronext-SIMP,307081,False
1545382,Euronext-XAG,249529,False
1545382,Euronext-XAG,249527,False
1545382,Euronext-XAG,249525,False
1545382,Euronext-XAG,249523,False
1545382,Euronext-XAG,249522,False
1545383,Euronext-XAG,249528,False
1545383,Euronext-XAG,249526,False
1545383,Euronext-XAG,249524,False
1545389,Euronext-XAG,249530,False
1545394,Euronext-ZITO,251886,False
1545394,Euronext-ZITO,251885,False
1545394,Euronext-ZITO,251884,False
1545394,Euronext-ZITO,251883,False
1545394,Euronext-ZITO,251882,False
1545394,Euronext-ZITO,251881,False
1545394,Euronext-ZITO,251879,False
1545394,Euronext-ZITO,251878,False
1545394,Euronext-ZITO,251877,False
1545394,Euronext-ZITO,251880,False
1545402,Euronext-NGUP,297789,False
1545402,Euronext-NGUP,297790,False
1545402,Euronext-NGUP,297791,False
1545402,Euronext-NGUP,297792,False
1545402,Euronext-NGUP,297793,False
1545402,Euronext-NGUP,297794,False
1545402,Euronext-NGUP,297795,False
1545403,Euronext-NGUP,297796,False
1545403,Euronext-NGUP,297797,False
1545403,Euronext-NGUP,297798,False
1545403,Euronext-NGUP,297799,False
1545403,Euronext-NGUP,297800,False
1545404,Euronext-NGUP,297801,False
