time,instrument,order_id,expired
596677,SSE-ZABA,76562,False
596677,SSE-KRAS,76854,False
596677,SSE-ZABA,76564,False
596677,SSE-KRAS,76856,False
596677,SSE-ZABA,76566,False
596677,SSE-KRAS,76858,False
596677,SSE-ZABA,76568,False
596682,SSE-CARD,89822,False
596682,SSE-CARD,89821,False
596682,SSE-CARD,89820,False
596682,SSE-CARD,89819,False
596682,SSE-CARD,89818,False
596682,SSE-CARD,89817,False
596682,SSE-CARD,89815,False
596682,SSE-CARD,89814,False
596683,SSE-CARD,89816,False
596683,SSE-CARD,89813,False
596683,SSE-FSR,77934,False
596683,SSE-FSR,77933,False
596683,SSE-FSR,77932,False
596683,SSE-FSR,77931,False
596683,SSE-FSR,77929,False
596683,SSE-FSR,77936,False
596683,SSE-FSR,77938,False
596683,SSE-FSR,77930,False
596683,SSE-FSR,77937,False
596683,SSE-FSR,77935,False
596683,SSE-HT,75832,False
596683,SSE-HT,75830,False
596683,SSE-HT,75829,False
596683,SSE-HT,75827,False
596684,SSE-HT,75833,False
596684,SSE-HT,75831,False
596684,SSE-HT,75828,False
596684,SSE-HT,75826,False
596684,SSE-HT,75825,False
596684,SSE-HT,75834,False
596684,SSE-KRAS,76820,False
596684,SSE-KRAS,76827,False
596685,SSE-KRAS,76826,False
596685,SSE-KRAS,76818,False
596685,SSE-KRAS,76824,False
596685,SSE-KRAS,76822,False
596685,SSE-SIMP,78406,False
596685,SSE-SIMP,78400,False
596685,SSE-SIMP,78399,False
596685,SSE-SIMP,78398,False
596685,SSE-SIMP,78404,False
596685,SSE-SIMP,78402,False
596685,SSE-SIMP,78401,False
596685,SSE-SIMP,78403,False
596685,SSE-SIMP,78405,False
596685,SSE-ZABA,76535,False
596685,SSE-ZABA,76533,False
596685,SSE-ZABA,76531,False
596685,SSE-ZABA,76534,False
596686,SSE-HT,75845,False
596686,SSE-KRAS,76871,False
596686,SSE-ZABA,76580,False
596686,SSE-KRAS,76873,False
596686,SSE-ZABA,76582,False
596686,SSE-FSR,77963,False
596686,SSE-KRAS,76875,False
596686,SSE-ZABA,76584,False
596686,SSE-FSR,77964,False
596686,SSE-KRAS,76877,False
596697,SSE-ZABA,76586,False
596697,SSE-KRAS,76879,False
596697,SSE-ZABA,76588,False
596697,SSE-KRAS,76881,False
596697,SSE-ZABA,76590,False
596697,SSE-KRAS,76883,False
596697,SSE-ZABA,76592,False
596697,SSE-KRAS,76885,False
596710,SSE-ZABA,76594,False
596710,SSE-KRAS,76887,False
596710,SSE-ZABA,76596,False
596716,SSE-KRAS,76889,False
596716,SSE-ZABA,76598,False
596718,SSE-KRAS,76891,False
596718,SSE-ZABA,76600,False
596718,SSE-ZABA,76601,False
596726,SSE-HT,75847,False
596726,SSE-ZABA,76603,False
596726,SSE-SIMP,78420,False
596726,SSE-CARD,89835,False
596726,SSE-HT,75849,False
596726,SSE-KRAS,76894,False
596726,SSE-ZABA,76605,False
596726,SSE-CARD,89836,False
596726,SSE-HT,75851,False
596726,SSE-KRAS,76895,False
596726,SSE-ZABA,76606,False
596726,SSE-CARD,89837,False
596726,SSE-HT,75853,False
596726,SSE-KRAS,76896,False
596726,SSE-ZABA,76607,False
596726,SSE-CARD,89838,False
