time,instrument,order_id,expired
559791,TMX-CARD,175386,False
559791,TMX-DDJH,115217,False
559791,TMX-HT,111924,False
559791,TMX-MDKA,126802,False
559791,TMX-HT,111925,False
559791,TMX-MDKA,126803,False
559791,TMX-CARD,175390,False
559791,TMX-CARD,175391,False
559792,TMX-KTST,111401,False
559792,TMX-XFR,103476,False
559792,TMX-HT,111926,False
559793,TMX-ETFA3,107135,False
559793,TMX-HT,111927,False
559793,TMX-ZABA,123115,False
559793,TMX-DDJH,115218,False
559796,TMX-MDKA,126805,False
559796,TMX-ZABA,123116,False
559796,TMX-CARD,175392,False
559796,TMX-MDKA,126806,False
559798,TMX-MDKA,126807,False
559801,TMX-ETFA3,107126,False
559801,TMX-ETFA3,107125,False
559804,TMX-ETFA3,107120,False
559804,TMX-ETFA3,107119,False
559805,TMX-ETFA3,107121,False
559805,TMX-ETFA3,107123,False
559805,TMX-ETFA3,107122,False
559806,TMX-ETFA3,107117,False
559806,TMX-ETFA3,107124,False
559810,TMX-CARD,175371,False
559810,TMX-CARD,175367,False
559812,TMX-CARD,175368,False
559812,TMX-CARD,175365,False
559813,TMX-CARD,175369,False
559813,TMX-CARD,175363,False
559813,TMX-CARD,175370,False
559816,TMX-DDJH,115211,False
559816,TMX-DDJH,115210,False
559816,TMX-DDJH,115209,False
559816,TMX-DDJH,115208,False
559816,TMX-DDJH,115213,False
559816,TMX-DDJH,115206,False
559816,TMX-DDJH,115204,False
559816,TMX-DDJH,115212,False
559817,TMX-GOLD,110787,False
559817,TMX-GOLD,110786,False
559817,TMX-GOLD,110778,False
559817,TMX-GOLD,110780,False
559817,TMX-GOLD,110784,False
559818,TMX-GOLD,110783,False
559818,TMX-GOLD,110782,False
559818,TMX-GOLD,110785,False
559820,TMX-HT,111914,False
559820,TMX-HT,111913,False
559820,TMX-HT,111912,False
559820,TMX-HT,111911,False
559820,TMX-HT,111909,False
559821,TMX-HT,111910,False
559821,TMX-HT,111907,False
559821,TMX-JZRO,112547,False
559821,TMX-JZRO,112546,False
559821,TMX-JZRO,112545,False
559821,TMX-JZRO,112542,False
559821,TMX-JZRO,112541,False
559821,TMX-JZRO,112538,False
559822,TMX-JZRO,112544,False
559822,TMX-JZRO,112540,False
559822,TMX-JZRO,112543,False
559822,TMX-KRAS,108696,False
559822,TMX-KRAS,108694,False
559823,TMX-KRAS,108690,False
559823,TMX-KRAS,108692,False
559823,TMX-KRAS,108695,False
559823,TMX-KRAS,108693,False
559823,TMX-KRAS,108691,False
559824,TMX-KRAS,108689,False
559825,TMX-KTST,111395,False
559825,TMX-KTST,111393,False
559825,TMX-KTST,111391,False
559825,TMX-KTST,111389,False
559825,TMX-KTST,111388,False
559825,TMX-KTST,111394,False
559825,TMX-KTST,111392,False
559825,TMX-KTST,111390,False
559826,TMX-MDKA,126796,False
559826,TMX-MDKA,126792,False
559826,TMX-MDKA,126797,False
559826,TMX-MDKA,126798,False
559826,TMX-MDKA,126794,False
559826,TMX-MDKA,126793,False
559826,TMX-MDKA,126795,False
559827,TMX-NGUP,113902,False
559827,TMX-NGUP,113901,False
559827,TMX-NGUP,113900,False
559827,TMX-NGUP,113899,False
559827,TMX-NGUP,113897,False
559827,TMX-NGUP,113895,False
559827,TMX-NGUP,113894,False
559827,TMX-NGUP,113896,False
559827,TMX-NGUP,113898,False
559828,TMX-SIMP,122522,False
559828,TMX-SIMP,122520,False
559828,TMX-SIMP,122519,False
559828,TMX-SIMP,122514,False
559828,TMX-SIMP,122518,False
559828,TMX-SIMP,122516,False
559828,TMX-SIMP,122515,False
559828,TMX-SIMP,122523,False
559828,TMX-SIMP,122521,False
559828,TMX-SIMP,122517,False
559829,TMX-XFR,103468,False
559829,TMX-XFR,103467,False
559829,TMX-XFR,103462,False
559829,TMX-XFR,103460,False
559829,TMX-XFR,103466,False
559830,TMX-XFR,103469,False
559831,TMX-XFR,103465,False
559832,TMX-XFR,103464,False
559833,TMX-ZABA,123112,False
559833,TMX-ZABA,123111,False
559833,TMX-ZABA,123110,False
559833,TMX-ZABA,123109,False
559833,TMX-ZABA,123107,False
559833,TMX-ZABA,123104,False
559834,TMX-ZABA,123106,False
559834,TMX-ZABA,123108,False
559834,TMX-HT,111940,False
559834,TMX-ZABA,123127,False
559834,TMX-ZABA,123128,False
559834,TMX-KRAS,108714,False
559834,TMX-NGUP,113918,False
559834,TMX-ZABA,123129,False
559834,TMX-ZABA,123130,False
559834,TMX-ETFA3,107147,False
559834,TMX-KRAS,108715,False
559837,TMX-KRAS,108716,False
559837,TMX-XFR,103488,False
559837,TMX-ETFA3,107148,False
559837,TMX-ETFA3,107149,False
559837,TMX-ETFA3,107150,False
559837,TMX-CARD,175403,False
559837,TMX-HT,111941,False
559837,TMX-HT,111942,False
559837,TMX-ZABA,123131,False
